gene_id	go_id	Evidence	Ontology
CALMACT00000008992	GO:0005488	IEA	MF
CALMACT00000008992	GO:0005794	IEA	CC
CALMACT00000008992	GO:0008565	IEA	MF
CALMACT00000008992	GO:0015031	IEA	BP
CALMACT00000008992	GO:0006886	IEA	BP
CALMACT00000008992	GO:0016192	IEA	BP
CALMACT00000008992	GO:0030117	IEA	CC
CALMACT00000029811	GO:0003676	IEA	MF
CALMACT00000029811	GO:0003677	IEA	MF
CALMACT00000011008	GO:0003677	IEA	MF
CALMACT00000030925	GO:0005515	IEA	MF
CALMACT00000009398	GO:0005634	IEA	CC
CALMACT00000009398	GO:0008270	IEA	MF
CALMACT00000032582	GO:0006066	IEA	BP
CALMACT00000032582	GO:0008812	IEA	MF
CALMACT00000032582	GO:0016614	IEA	MF
CALMACT00000032582	GO:0050660	IEA	MF
CALMACT00000032582	GO:0055114	IEA	BP
CALMACT00000032582	GO:0016614	IEA	MF
CALMACT00000032582	GO:0050660	IEA	MF
CALMACT00000032582	GO:0055114	IEA	BP
CALMACT00000032582	GO:0016614	IEA	MF
CALMACT00000032582	GO:0055114	IEA	BP
CALMACT00000032414	GO:0000502	IEA	CC
CALMACT00000032414	GO:0030234	IEA	MF
CALMACT00000032414	GO:0042176	IEA	BP
CALMACT00000032414	GO:0005515	IEA	MF
CALMACT00000029168	GO:0016021	IEA	CC
CALMACT00000029168	GO:0022857	IEA	MF
CALMACT00000029168	GO:0055085	IEA	BP
CALMACT00000024169	GO:0003677	IEA	MF
CALMACT00000024169	GO:0046983	IEA	MF
CALMACT00000001367	GO:0005507	IEA	MF
CALMACT00000001367	GO:0005507	IEA	MF
CALMACT00000001367	GO:0016491	IEA	MF
CALMACT00000001367	GO:0055114	IEA	BP
CALMACT00000001367	GO:0016491	IEA	MF
CALMACT00000001367	GO:0055114	IEA	BP
CALMACT00000010237	GO:0016972	IEA	MF
CALMACT00000010237	GO:0055114	IEA	BP
CALMACT00000016698	GO:0004143	IEA	MF
CALMACT00000016698	GO:0008654	IEA	BP
CALMACT00000016698	GO:0016020	IEA	CC
CALMACT00000033238	GO:0005515	IEA	MF
CALMACT00000030993	GO:0004672	IEA	MF
CALMACT00000030993	GO:0005524	IEA	MF
CALMACT00000030993	GO:0006468	IEA	BP
CALMACT00000030993	GO:0016772	IEA	MF
CALMACT00000028178	GO:0003746	IEA	MF
CALMACT00000028178	GO:0005622	IEA	CC
CALMACT00000028178	GO:0006414	IEA	BP
CALMACT00000028178	GO:0005515	IEA	MF
CALMACT00000001629	GO:0046872	IEA	MF
CALMACT00000031905	GO:0005886	IEA	CC
CALMACT00000031905	GO:0006744	IEA	BP
CALMACT00000031905	GO:0016831	IEA	MF
CALMACT00000031905	GO:0010181	IEA	MF
CALMACT00000031905	GO:0016491	IEA	MF
CALMACT00000031905	GO:0055114	IEA	BP
CALMACT00000000818	GO:0005328	IEA	MF
CALMACT00000000818	GO:0006836	IEA	BP
CALMACT00000000818	GO:0016021	IEA	CC
CALMACT00000015873	GO:0005506	IEA	MF
CALMACT00000015873	GO:0006633	IEA	BP
CALMACT00000015873	GO:0016491	IEA	MF
CALMACT00000015873	GO:0055114	IEA	BP
CALMACT00000033524	GO:0001104	IEA	MF
CALMACT00000033524	GO:0006357	IEA	BP
CALMACT00000033524	GO:0016592	IEA	CC
CALMACT00000031371	GO:0004222	IEA	MF
CALMACT00000031371	GO:0006508	IEA	BP
CALMACT00000031371	GO:0006508	IEA	BP
CALMACT00000007174	GO:0046872	IEA	MF
CALMACT00000004655	GO:0005515	IEA	MF
CALMACT00000003219	GO:0003676	IEA	MF
CALMACT00000004850	GO:0000166	IEA	MF
CALMACT00000004850	GO:0004812	IEA	MF
CALMACT00000004850	GO:0005524	IEA	MF
CALMACT00000004850	GO:0006418	IEA	BP
CALMACT00000011532	GO:0016433	IEA	MF
CALMACT00000004061	GO:0005506	IEA	MF
CALMACT00000004061	GO:0016705	IEA	MF
CALMACT00000004061	GO:0020037	IEA	MF
CALMACT00000004061	GO:0055114	IEA	BP
CALMACT00000020199	GO:0005515	IEA	MF
CALMACT00000028076	GO:0003676	IEA	MF
CALMACT00000016931	GO:0006189	IEA	BP
CALMACT00000004791	GO:0005515	IEA	MF
CALMACT00000002809	GO:0005515	IEA	MF
CALMACT00000026640	GO:0003824	IEA	MF
CALMACT00000026640	GO:0005975	IEA	BP
CALMACT00000026640	GO:0005515	IEA	MF
CALMACT00000026640	GO:0005576	IEA	CC
CALMACT00000026640	GO:0006030	IEA	BP
CALMACT00000026640	GO:0008061	IEA	MF
CALMACT00000030899	GO:0003676	IEA	MF
CALMACT00000012701	GO:0003924	IEA	MF
CALMACT00000012701	GO:0004871	IEA	MF
CALMACT00000012701	GO:0007186	IEA	BP
CALMACT00000012701	GO:0019001	IEA	MF
CALMACT00000012701	GO:0031683	IEA	MF
CALMACT00000012701	GO:0004871	IEA	MF
CALMACT00000012701	GO:0007165	IEA	BP
CALMACT00000024845	GO:0003676	IEA	MF
CALMACT00000024845	GO:0046983	IEA	MF
CALMACT00000017446	GO:0005524	IEA	MF
CALMACT00000017446	GO:0006298	IEA	BP
CALMACT00000017446	GO:0030983	IEA	MF
CALMACT00000034636	GO:0005525	IEA	MF
CALMACT00000034636	GO:0007264	IEA	BP
CALMACT00000015951	GO:0003333	IEA	BP
CALMACT00000015951	GO:0015171	IEA	MF
CALMACT00000015951	GO:0016020	IEA	CC
CALMACT00000021791	GO:0001522	IEA	BP
CALMACT00000021791	GO:0003723	IEA	MF
CALMACT00000021791	GO:0009451	IEA	BP
CALMACT00000021791	GO:0009982	IEA	MF
CALMACT00000021791	GO:0003723	IEA	MF
CALMACT00000021791	GO:0006396	IEA	BP
CALMACT00000003517	GO:0006066	IEA	BP
CALMACT00000003517	GO:0008812	IEA	MF
CALMACT00000003517	GO:0016614	IEA	MF
CALMACT00000003517	GO:0050660	IEA	MF
CALMACT00000003517	GO:0055114	IEA	BP
CALMACT00000003517	GO:0016614	IEA	MF
CALMACT00000003517	GO:0050660	IEA	MF
CALMACT00000003517	GO:0055114	IEA	BP
CALMACT00000003517	GO:0016614	IEA	MF
CALMACT00000003517	GO:0055114	IEA	BP
CALMACT00000034614	GO:0003883	IEA	MF
CALMACT00000034614	GO:0006221	IEA	BP
CALMACT00000008646	GO:0046872	IEA	MF
CALMACT00000027373	GO:0005515	IEA	MF
CALMACT00000027373	GO:0008270	IEA	MF
CALMACT00000013146	GO:0005488	IEA	MF
CALMACT00000009413	GO:0035091	IEA	MF
CALMACT00000035049	GO:0000413	IEA	BP
CALMACT00000035049	GO:0003755	IEA	MF
CALMACT00000035049	GO:0006457	IEA	BP
CALMACT00000007985	GO:0016772	IEA	MF
CALMACT00000006922	GO:0006629	IEA	BP
CALMACT00000006922	GO:0008081	IEA	MF
CALMACT00000034168	GO:0008270	IEA	MF
CALMACT00000019592	GO:0003676	IEA	MF
CALMACT00000000309	GO:0004298	IEA	MF
CALMACT00000000309	GO:0005839	IEA	CC
CALMACT00000000309	GO:0051603	IEA	BP
CALMACT00000014853	GO:0016021	IEA	CC
CALMACT00000027867	GO:0005515	IEA	MF
CALMACT00000028406	GO:0003676	IEA	MF
CALMACT00000028406	GO:0005524	IEA	MF
CALMACT00000035103	GO:0042302	IEA	MF
CALMACT00000018965	GO:0005634	IEA	CC
CALMACT00000018965	GO:0006355	IEA	BP
CALMACT00000018965	GO:0043189	IEA	CC
CALMACT00000030393	GO:0004176	IEA	MF
CALMACT00000030393	GO:0004252	IEA	MF
CALMACT00000030393	GO:0006508	IEA	BP
CALMACT00000030393	GO:0005524	IEA	MF
CALMACT00000002354	GO:0005515	IEA	MF
CALMACT00000014159	GO:0046983	IEA	MF
CALMACT00000001238	GO:0003676	IEA	MF
CALMACT00000001238	GO:0046983	IEA	MF
CALMACT00000033607	GO:0005515	IEA	MF
CALMACT00000033607	GO:0007166	IEA	BP
CALMACT00000033607	GO:0016020	IEA	CC
CALMACT00000014363	GO:0005488	IEA	MF
CALMACT00000014363	GO:0005515	IEA	MF
CALMACT00000014128	GO:0004616	IEA	MF
CALMACT00000014128	GO:0006098	IEA	BP
CALMACT00000014128	GO:0055114	IEA	BP
CALMACT00000014128	GO:0051287	IEA	MF
CALMACT00000014128	GO:0055114	IEA	BP
CALMACT00000004329	GO:0005097	IEA	MF
CALMACT00000004329	GO:0032313	IEA	BP
CALMACT00000008265	GO:0003824	IEA	MF
CALMACT00000032284	GO:0003735	IEA	MF
CALMACT00000032284	GO:0005622	IEA	CC
CALMACT00000032284	GO:0005840	IEA	CC
CALMACT00000032284	GO:0006412	IEA	BP
CALMACT00000004316	GO:0003824	IEA	MF
CALMACT00000004316	GO:0008152	IEA	BP
CALMACT00000000719	GO:0008146	IEA	MF
CALMACT00000003101	GO:0000287	IEA	MF
CALMACT00000003101	GO:0030976	IEA	MF
CALMACT00000003101	GO:0003824	IEA	MF
CALMACT00000003101	GO:0030976	IEA	MF
CALMACT00000003101	GO:0030976	IEA	MF
CALMACT00000009774	GO:0004553	IEA	MF
CALMACT00000009774	GO:0005975	IEA	BP
CALMACT00000002384	GO:0005515	IEA	MF
CALMACT00000002384	GO:0035556	IEA	BP
CALMACT00000007162	GO:0046872	IEA	MF
CALMACT00000034431	GO:0005525	IEA	MF
CALMACT00000034431	GO:0007264	IEA	BP
CALMACT00000030010	GO:0005861	IEA	CC
CALMACT00000027260	GO:0003677	IEA	MF
CALMACT00000027260	GO:0003677	IEA	MF
CALMACT00000027260	GO:0006310	IEA	BP
CALMACT00000027260	GO:0015074	IEA	BP
CALMACT00000028384	GO:0003735	IEA	MF
CALMACT00000028384	GO:0005622	IEA	CC
CALMACT00000028384	GO:0005840	IEA	CC
CALMACT00000028384	GO:0006412	IEA	BP
CALMACT00000028384	GO:0006412	IEA	BP
CALMACT00000013143	GO:0008270	IEA	MF
CALMACT00000021564	GO:0004672	IEA	MF
CALMACT00000021564	GO:0005524	IEA	MF
CALMACT00000021564	GO:0006468	IEA	BP
CALMACT00000021564	GO:0016772	IEA	MF
CALMACT00000003594	GO:0051260	IEA	BP
CALMACT00000025611	GO:0016787	IEA	MF
CALMACT00000034465	GO:0003677	IEA	MF
CALMACT00000034465	GO:0005634	IEA	CC
CALMACT00000034465	GO:0006351	IEA	BP
CALMACT00000034465	GO:0005634	IEA	CC
CALMACT00000034465	GO:0006355	IEA	BP
CALMACT00000034465	GO:0016021	IEA	CC
CALMACT00000032122	GO:0003700	IEA	MF
CALMACT00000032122	GO:0004871	IEA	MF
CALMACT00000032122	GO:0005634	IEA	CC
CALMACT00000032122	GO:0006355	IEA	BP
CALMACT00000032122	GO:0007165	IEA	BP
CALMACT00000032122	GO:0003700	IEA	MF
CALMACT00000032122	GO:0004871	IEA	MF
CALMACT00000032122	GO:0006355	IEA	BP
CALMACT00000032122	GO:0007165	IEA	BP
CALMACT00000032122	GO:0003700	IEA	MF
CALMACT00000032122	GO:0006355	IEA	BP
CALMACT00000032122	GO:0005515	IEA	MF
CALMACT00000027075	GO:0004129	IEA	MF
CALMACT00000027075	GO:0055114	IEA	BP
CALMACT00000026923	GO:0005672	IEA	CC
CALMACT00000026923	GO:0006367	IEA	BP
CALMACT00000010721	GO:0003677	IEA	MF
CALMACT00000010721	GO:0003779	IEA	MF
CALMACT00000010721	GO:0005622	IEA	CC
CALMACT00000034069	GO:0005488	IEA	MF
CALMACT00000034069	GO:0005515	IEA	MF
CALMACT00000008079	GO:0005515	IEA	MF
CALMACT00000023346	GO:0004672	IEA	MF
CALMACT00000023346	GO:0006468	IEA	BP
CALMACT00000023346	GO:0005515	IEA	MF
CALMACT00000023346	GO:0016772	IEA	MF
CALMACT00000016151	GO:0003824	IEA	MF
CALMACT00000016151	GO:0051536	IEA	MF
CALMACT00000016151	GO:0009107	IEA	BP
CALMACT00000016151	GO:0016992	IEA	MF
CALMACT00000016151	GO:0051539	IEA	MF
CALMACT00000028133	GO:0003677	IEA	MF
CALMACT00000028133	GO:0046982	IEA	MF
CALMACT00000027580	GO:0003824	IEA	MF
CALMACT00000023447	GO:0005515	IEA	MF
CALMACT00000023563	GO:0003700	IEA	MF
CALMACT00000023563	GO:0006355	IEA	BP
CALMACT00000023563	GO:0043565	IEA	MF
CALMACT00000033429	GO:0016255	IEA	BP
CALMACT00000033429	GO:0042765	IEA	CC
CALMACT00000002433	GO:0004930	IEA	MF
CALMACT00000002433	GO:0007186	IEA	BP
CALMACT00000002433	GO:0016021	IEA	CC
CALMACT00000022344	GO:0004930	IEA	MF
CALMACT00000022344	GO:0007186	IEA	BP
CALMACT00000022344	GO:0016021	IEA	CC
CALMACT00000026093	GO:0005524	IEA	MF
CALMACT00000032035	GO:0005515	IEA	MF
CALMACT00000030743	GO:0016020	IEA	CC
CALMACT00000030448	GO:0005524	IEA	MF
CALMACT00000030448	GO:0006139	IEA	BP
CALMACT00000030448	GO:0019206	IEA	MF
CALMACT00000014564	GO:0007005	IEA	BP
CALMACT00000014564	GO:0031305	IEA	CC
CALMACT00000034566	GO:0005506	IEA	MF
CALMACT00000034566	GO:0016705	IEA	MF
CALMACT00000034566	GO:0020037	IEA	MF
CALMACT00000034566	GO:0055114	IEA	BP
CALMACT00000006020	GO:0045454	IEA	BP
CALMACT00000024301	GO:0004984	IEA	MF
CALMACT00000024301	GO:0005549	IEA	MF
CALMACT00000024301	GO:0007608	IEA	BP
CALMACT00000024301	GO:0016020	IEA	CC
CALMACT00000004807	GO:0003735	IEA	MF
CALMACT00000004807	GO:0005840	IEA	CC
CALMACT00000004807	GO:0006412	IEA	BP
CALMACT00000018520	GO:0003676	IEA	MF
CALMACT00000018520	GO:0015074	IEA	BP
CALMACT00000024296	GO:0005215	IEA	MF
CALMACT00000024296	GO:0006810	IEA	BP
CALMACT00000024296	GO:0016020	IEA	CC
CALMACT00000034710	GO:0046983	IEA	MF
CALMACT00000026852	GO:0004222	IEA	MF
CALMACT00000026852	GO:0031012	IEA	CC
CALMACT00000026852	GO:0008233	IEA	MF
CALMACT00000027164	GO:0016021	IEA	CC
CALMACT00000027164	GO:0022857	IEA	MF
CALMACT00000027164	GO:0055085	IEA	BP
CALMACT00000008600	GO:0046872	IEA	MF
CALMACT00000021328	GO:0005515	IEA	MF
CALMACT00000006573	GO:0003735	IEA	MF
CALMACT00000006573	GO:0005622	IEA	CC
CALMACT00000006573	GO:0005840	IEA	CC
CALMACT00000006573	GO:0006412	IEA	BP
CALMACT00000006573	GO:0003735	IEA	MF
CALMACT00000006573	GO:0005840	IEA	CC
CALMACT00000006573	GO:0006412	IEA	BP
CALMACT00000007057	GO:0004984	IEA	MF
CALMACT00000007057	GO:0005549	IEA	MF
CALMACT00000007057	GO:0007608	IEA	BP
CALMACT00000007057	GO:0016020	IEA	CC
CALMACT00000008833	GO:0000166	IEA	MF
CALMACT00000008833	GO:0004812	IEA	MF
CALMACT00000008833	GO:0005524	IEA	MF
CALMACT00000008833	GO:0006418	IEA	BP
CALMACT00000008833	GO:0003676	IEA	MF
CALMACT00000008480	GO:0005216	IEA	MF
CALMACT00000008480	GO:0006811	IEA	BP
CALMACT00000008480	GO:0016020	IEA	CC
CALMACT00000008480	GO:0055085	IEA	BP
CALMACT00000016192	GO:0003824	IEA	MF
CALMACT00000016192	GO:0008152	IEA	BP
CALMACT00000027864	GO:0006508	IEA	BP
CALMACT00000027864	GO:0008234	IEA	MF
CALMACT00000022774	GO:0005515	IEA	MF
CALMACT00000023187	GO:0003735	IEA	MF
CALMACT00000023187	GO:0005622	IEA	CC
CALMACT00000023187	GO:0005840	IEA	CC
CALMACT00000023187	GO:0006412	IEA	BP
CALMACT00000024821	GO:0003676	IEA	MF
CALMACT00000024821	GO:0005524	IEA	MF
CALMACT00000013721	GO:0003735	IEA	MF
CALMACT00000013721	GO:0005622	IEA	CC
CALMACT00000013721	GO:0005840	IEA	CC
CALMACT00000013721	GO:0006412	IEA	BP
CALMACT00000024407	GO:0004842	IEA	MF
CALMACT00000021450	GO:0004518	IEA	MF
CALMACT00000021450	GO:0006281	IEA	BP
CALMACT00000023171	GO:0003676	IEA	MF
CALMACT00000023171	GO:0003677	IEA	MF
CALMACT00000023171	GO:0003677	IEA	MF
CALMACT00000023171	GO:0004803	IEA	MF
CALMACT00000023171	GO:0006313	IEA	BP
CALMACT00000023171	GO:0015074	IEA	BP
CALMACT00000015834	GO:0003723	IEA	MF
CALMACT00000029685	GO:0008745	IEA	MF
CALMACT00000029685	GO:0009253	IEA	BP
CALMACT00000033064	GO:0004601	IEA	MF
CALMACT00000033064	GO:0006979	IEA	BP
CALMACT00000033064	GO:0020037	IEA	MF
CALMACT00000033064	GO:0055114	IEA	BP
CALMACT00000015487	GO:0042302	IEA	MF
CALMACT00000012657	GO:0005515	IEA	MF
CALMACT00000012919	GO:0006855	IEA	BP
CALMACT00000012919	GO:0015238	IEA	MF
CALMACT00000012919	GO:0015297	IEA	MF
CALMACT00000012919	GO:0016020	IEA	CC
CALMACT00000012919	GO:0055085	IEA	BP
CALMACT00000015818	GO:0003676	IEA	MF
CALMACT00000015818	GO:0005524	IEA	MF
CALMACT00000015818	GO:0003924	IEA	MF
CALMACT00000015818	GO:0005525	IEA	MF
CALMACT00000015818	GO:0005525	IEA	MF
CALMACT00000024490	GO:0003677	IEA	MF
CALMACT00000024490	GO:0005622	IEA	CC
CALMACT00000024490	GO:0005488	IEA	MF
CALMACT00000017467	GO:0005525	IEA	MF
CALMACT00000025410	GO:0003676	IEA	MF
CALMACT00000025410	GO:0046983	IEA	MF
CALMACT00000030481	GO:0003677	IEA	MF
CALMACT00000030481	GO:0003677	IEA	MF
CALMACT00000030481	GO:0006310	IEA	BP
CALMACT00000030481	GO:0015074	IEA	BP
CALMACT00000030481	GO:0003677	IEA	MF
CALMACT00000030481	GO:0015074	IEA	BP
CALMACT00000009004	GO:0005737	IEA	CC
CALMACT00000009004	GO:0017183	IEA	BP
CALMACT00000029013	GO:0005515	IEA	MF
CALMACT00000031478	GO:0005515	IEA	MF
CALMACT00000014825	GO:0005743	IEA	CC
CALMACT00000014825	GO:0006850	IEA	BP
CALMACT00000032384	GO:0003700	IEA	MF
CALMACT00000032384	GO:0005622	IEA	CC
CALMACT00000032384	GO:0005667	IEA	CC
CALMACT00000032384	GO:0006355	IEA	BP
CALMACT00000032384	GO:0007179	IEA	BP
CALMACT00000032384	GO:0005515	IEA	MF
CALMACT00000032384	GO:0005622	IEA	CC
CALMACT00000032384	GO:0006355	IEA	BP
CALMACT00000027936	GO:0003824	IEA	MF
CALMACT00000027936	GO:0046872	IEA	MF
CALMACT00000021890	GO:0005515	IEA	MF
CALMACT00000021890	GO:0008270	IEA	MF
CALMACT00000006462	GO:0016020	IEA	CC
CALMACT00000006462	GO:0016772	IEA	MF
CALMACT00000003998	GO:0016021	IEA	CC
CALMACT00000010695	GO:0008137	IEA	MF
CALMACT00000010695	GO:0042773	IEA	BP
CALMACT00000010695	GO:0055114	IEA	BP
CALMACT00000010695	GO:0008137	IEA	MF
CALMACT00000010695	GO:0055114	IEA	BP
CALMACT00000000495	GO:0016021	IEA	CC
CALMACT00000000495	GO:0055085	IEA	BP
CALMACT00000002230	GO:0016021	IEA	CC
CALMACT00000002230	GO:0022857	IEA	MF
CALMACT00000002230	GO:0055085	IEA	BP
CALMACT00000034050	GO:0003677	IEA	MF
CALMACT00000029566	GO:0008080	IEA	MF
CALMACT00000002632	GO:0003676	IEA	MF
CALMACT00000021062	GO:0003676	IEA	MF
CALMACT00000005866	GO:0046872	IEA	MF
CALMACT00000032657	GO:0000978	IEA	MF
CALMACT00000032657	GO:0000982	IEA	MF
CALMACT00000032657	GO:0005634	IEA	CC
CALMACT00000032657	GO:0006355	IEA	BP
CALMACT00000032657	GO:0003677	IEA	MF
CALMACT00000032657	GO:0003700	IEA	MF
CALMACT00000032657	GO:0005634	IEA	CC
CALMACT00000032657	GO:0006355	IEA	BP
CALMACT00000032657	GO:0003700	IEA	MF
CALMACT00000032657	GO:0006355	IEA	BP
CALMACT00000032657	GO:0005515	IEA	MF
CALMACT00000023198	GO:0005737	IEA	CC
CALMACT00000023198	GO:0016226	IEA	BP
CALMACT00000023198	GO:0051536	IEA	MF
CALMACT00000032757	GO:0005515	IEA	MF
CALMACT00000016796	GO:0005737	IEA	CC
CALMACT00000016796	GO:0016813	IEA	MF
CALMACT00000020431	GO:0005515	IEA	MF
CALMACT00000025748	GO:0004672	IEA	MF
CALMACT00000025748	GO:0005524	IEA	MF
CALMACT00000025748	GO:0006468	IEA	BP
CALMACT00000025748	GO:0016772	IEA	MF
CALMACT00000031741	GO:0003677	IEA	MF
CALMACT00000031741	GO:0006355	IEA	BP
CALMACT00000031741	GO:0046983	IEA	MF
CALMACT00000019059	GO:0046983	IEA	MF
CALMACT00000015327	GO:0008152	IEA	BP
CALMACT00000015327	GO:0016491	IEA	MF
CALMACT00000015327	GO:0055114	IEA	BP
CALMACT00000015327	GO:0016614	IEA	MF
CALMACT00000015327	GO:0050660	IEA	MF
CALMACT00000015327	GO:0055114	IEA	BP
CALMACT00000015327	GO:0016614	IEA	MF
CALMACT00000015327	GO:0055114	IEA	BP
CALMACT00000004991	GO:0005215	IEA	MF
CALMACT00000004991	GO:0006810	IEA	BP
CALMACT00000004991	GO:0016020	IEA	CC
CALMACT00000004991	GO:0055085	IEA	BP
CALMACT00000012041	GO:0003993	IEA	MF
CALMACT00000020426	GO:0004222	IEA	MF
CALMACT00000020426	GO:0006508	IEA	BP
CALMACT00000020426	GO:0008270	IEA	MF
CALMACT00000020426	GO:0031012	IEA	CC
CALMACT00000027914	GO:0005488	IEA	MF
CALMACT00000004321	GO:0006812	IEA	BP
CALMACT00000004321	GO:0015299	IEA	MF
CALMACT00000004321	GO:0016021	IEA	CC
CALMACT00000004321	GO:0055085	IEA	BP
CALMACT00000000745	GO:0006662	IEA	BP
CALMACT00000000745	GO:0015035	IEA	MF
CALMACT00000000745	GO:0045454	IEA	BP
CALMACT00000000745	GO:0045454	IEA	BP
CALMACT00000034582	GO:0005102	IEA	MF
CALMACT00000034582	GO:0005576	IEA	CC
CALMACT00000034582	GO:0007275	IEA	BP
CALMACT00000034582	GO:0016055	IEA	BP
CALMACT00000012968	GO:0004571	IEA	MF
CALMACT00000012968	GO:0005509	IEA	MF
CALMACT00000012968	GO:0016020	IEA	CC
CALMACT00000015586	GO:0005875	IEA	CC
CALMACT00000015586	GO:0007017	IEA	BP
CALMACT00000028147	GO:0005515	IEA	MF
CALMACT00000007334	GO:0016787	IEA	MF
CALMACT00000003717	GO:0003677	IEA	MF
CALMACT00000003717	GO:0046982	IEA	MF
CALMACT00000022482	GO:0004930	IEA	MF
CALMACT00000022482	GO:0007186	IEA	BP
CALMACT00000022482	GO:0016021	IEA	CC
CALMACT00000018993	GO:0005634	IEA	CC
CALMACT00000018993	GO:0006260	IEA	BP
CALMACT00000002900	GO:0004984	IEA	MF
CALMACT00000002900	GO:0005549	IEA	MF
CALMACT00000002900	GO:0007608	IEA	BP
CALMACT00000002900	GO:0016020	IEA	CC
CALMACT00000000685	GO:0003676	IEA	MF
CALMACT00000031746	GO:0005524	IEA	MF
CALMACT00000024231	GO:0016021	IEA	CC
CALMACT00000024231	GO:0055085	IEA	BP
CALMACT00000034220	GO:0003676	IEA	MF
CALMACT00000004265	GO:0005230	IEA	MF
CALMACT00000004265	GO:0006810	IEA	BP
CALMACT00000004265	GO:0016020	IEA	CC
CALMACT00000004265	GO:0006811	IEA	BP
CALMACT00000004265	GO:0016020	IEA	CC
CALMACT00000017036	GO:0005506	IEA	MF
CALMACT00000017036	GO:0016705	IEA	MF
CALMACT00000017036	GO:0020037	IEA	MF
CALMACT00000017036	GO:0055114	IEA	BP
CALMACT00000008780	GO:0016614	IEA	MF
CALMACT00000008780	GO:0050660	IEA	MF
CALMACT00000008780	GO:0055114	IEA	BP
CALMACT00000015982	GO:0004930	IEA	MF
CALMACT00000015982	GO:0007186	IEA	BP
CALMACT00000015982	GO:0016021	IEA	CC
CALMACT00000001573	GO:0005515	IEA	MF
CALMACT00000022913	GO:0016021	IEA	CC
CALMACT00000022913	GO:0055085	IEA	BP
CALMACT00000028251	GO:0006508	IEA	BP
CALMACT00000028251	GO:0008234	IEA	MF
CALMACT00000021813	GO:0006886	IEA	BP
CALMACT00000021813	GO:0008430	IEA	MF
CALMACT00000021813	GO:0030176	IEA	CC
CALMACT00000024627	GO:0003676	IEA	MF
CALMACT00000024627	GO:0003677	IEA	MF
CALMACT00000016995	GO:0005488	IEA	MF
CALMACT00000016995	GO:0006886	IEA	BP
CALMACT00000016995	GO:0008536	IEA	MF
CALMACT00000011005	GO:0003924	IEA	MF
CALMACT00000011005	GO:0004871	IEA	MF
CALMACT00000011005	GO:0007186	IEA	BP
CALMACT00000011005	GO:0019001	IEA	MF
CALMACT00000011005	GO:0031683	IEA	MF
CALMACT00000011005	GO:0004871	IEA	MF
CALMACT00000011005	GO:0007165	IEA	BP
CALMACT00000021180	GO:0000166	IEA	MF
CALMACT00000021180	GO:0000166	IEA	MF
CALMACT00000021180	GO:0046872	IEA	MF
CALMACT00000004029	GO:0003676	IEA	MF
CALMACT00000004029	GO:0008270	IEA	MF
CALMACT00000004029	GO:0046872	IEA	MF
CALMACT00000002718	GO:0009116	IEA	BP
CALMACT00000003026	GO:0003723	IEA	MF
CALMACT00000003026	GO:0005515	IEA	MF
CALMACT00000008654	GO:0003824	IEA	MF
CALMACT00000008654	GO:0004252	IEA	MF
CALMACT00000008654	GO:0006508	IEA	BP
CALMACT00000006172	GO:0035556	IEA	BP
CALMACT00000030992	GO:0005085	IEA	MF
CALMACT00000030992	GO:0007264	IEA	BP
CALMACT00000010938	GO:0003924	IEA	MF
CALMACT00000010938	GO:0005525	IEA	MF
CALMACT00000010938	GO:0006184	IEA	BP
CALMACT00000010938	GO:0043234	IEA	CC
CALMACT00000010938	GO:0051258	IEA	BP
CALMACT00000015616	GO:0016021	IEA	CC
CALMACT00000015616	GO:0022857	IEA	MF
CALMACT00000015616	GO:0055085	IEA	BP
CALMACT00000002297	GO:0005488	IEA	MF
CALMACT00000002297	GO:0005515	IEA	MF
CALMACT00000031271	GO:0005622	IEA	CC
CALMACT00000031271	GO:0043565	IEA	MF
CALMACT00000031271	GO:0046982	IEA	MF
CALMACT00000032782	GO:0003676	IEA	MF
CALMACT00000032782	GO:0046983	IEA	MF
CALMACT00000017880	GO:0004499	IEA	MF
CALMACT00000017880	GO:0050660	IEA	MF
CALMACT00000017880	GO:0050661	IEA	MF
CALMACT00000017880	GO:0055114	IEA	BP
CALMACT00000007879	GO:0003743	IEA	MF
CALMACT00000007879	GO:0005737	IEA	CC
CALMACT00000007879	GO:0005852	IEA	CC
CALMACT00000016951	GO:0016881	IEA	MF
CALMACT00000016093	GO:0016021	IEA	CC
CALMACT00000016093	GO:0022857	IEA	MF
CALMACT00000016093	GO:0055085	IEA	BP
CALMACT00000031927	GO:0005975	IEA	BP
CALMACT00000031927	GO:0016773	IEA	MF
CALMACT00000012108	GO:0005488	IEA	MF
CALMACT00000012108	GO:0006886	IEA	BP
CALMACT00000012108	GO:0008536	IEA	MF
CALMACT00000025610	GO:0003824	IEA	MF
CALMACT00000025610	GO:0005524	IEA	MF
CALMACT00000025610	GO:0006464	IEA	BP
CALMACT00000025610	GO:0008641	IEA	MF
CALMACT00000021008	GO:0003993	IEA	MF
CALMACT00000003149	GO:0003676	IEA	MF
CALMACT00000003149	GO:0005515	IEA	MF
CALMACT00000002943	GO:0003676	IEA	MF
CALMACT00000002943	GO:0003676	IEA	MF
CALMACT00000002943	GO:0004523	IEA	MF
CALMACT00000002863	GO:0016765	IEA	MF
CALMACT00000026083	GO:0005921	IEA	CC
CALMACT00000026102	GO:0016021	IEA	CC
